0.5232270116002907,0.839192390683606,0.26598620218127134,0.9195643831500029,0.6833005374571341,0.7776556064390351,0.2720595152287798,0.6635251260576337,0.03982521420997032,0.9382814908583756,0.4469920451213818,0.6583024299234523,0.07310150967400164,0.39485386920393184
0.8313808470437327,0.2346724998638441,0.3014865752445155,0.8397826351614318,0.7941016402133,0.39417071816393434,0.9031130593469412,0.12056455944351152,0.4070939847553299,0.252146948002557,0.4222836730845839,0.37990970156211423,0.5239560238259513,0.23076493848789337
0.02263298349658127,0.6662779625161761,0.17622515268234018,0.5716804288938957,0.24314825260872275,0.9827050503929513,0.026852440310312198,0.7395563047952064,0.21573736926483789,0.4637792335287827,0.966543113849126,0.3708271602883322,0.7432965610937324,0.8375267710691117
0.17490418840864974,0.3301962317546887,0.7484710216352651,0.3037293924960027,0.9882247079244828,0.06664564614085666,0.4326649396650948,0.4961203771856528,0.6843488050829291,0.42731818622426176,0.7997322439946329,0.08509719381265679,0.472458898736955,0.3025727936894568
0.8080459063225116,0.4824822755339423,0.6230122253594005,0.007261409179621925,0.2630971836401377,0.2856947808002337,0.7076189812921977,0.8617099014583725,0.34154611228035714,0.6280375154648298,0.224047952578599,0.8440552524474831,0.033677604109473624,0.19486131085185876
0.5852432530159675,0.4291097308274525,0.41875238255256786,0.33109668917907364,0.17716983684560295,0.9714445497918354,0.7752295070126116,0.108411681093041,0.4709546755097418,0.09182097211747409,0.9709248850775246,0.46465514039216027,0.15939741137660257,0.682958880313603
0.953541724063264,0.3407205721817901,0.6952540908312888,0.9865675162395029,0.7311120439406579,0.7860943284481519,0.7713669112118529,0.11306125518576127,0.5160507903474718,0.05904021930014114,0.7636430250288929,0.07767221558196935,0.5828152768867837,0.5870934269715855
0.7407538776432477,0.9040823660639155,0.3375102189521084,0.29636933646841745,0.16801565483137626,0.7969027406689483,0.4169131695950241,0.8098832332547065,0.2505511340165255,0.25324770095711024,0.317993751718576,0.6554572451802212,0.6569658652593956,0.20547665254548186
0.1650562891962305,0.16245235258514734,0.8899871552858443,0.14846936239455177,0.972074654285038,0.25543739720738157,0.5709907012107692,0.7332373348349892,0.7761502933465558,0.6671201252172808,0.47969676461928046,0.6170609099879492,0.8925152387330374,0.46369272372498793
0.49141995250654913,0.845206872022996,0.25998789283673507,0.5060478030556039,0.4853163582149246,0.5840748927479565,0.7929799323057451,0.8276577937019771,0.5120058137225302,0.12379693237978495,0.014510716704550064,0.01035380156087018,0.3408510559800557,0.5764885976393639
0.19121990907423037,0.6787080114043209,0.6027510152822017,0.5056383203302658,0.8840291891668621,0.2757804084138319,0.509289645494808,0.04985616414056371,0.9445231813220446,0.7269519439383093,0.6338356199043256,0.8801019689872394,0.027663518476931825,0.6930019530270146
